time_s,y_mm
310.708333,141.455889
310.716667,141.451638
310.725000,141.434023
310.733333,141.432403
310.741667,141.436428
310.750000,141.448168
310.758333,141.458023
310.766667,141.452501
310.775000,141.457353
310.783333,141.450426
310.791667,141.450771
310.800000,141.449061
310.808333,141.439478
310.816667,141.448538
310.825000,141.428319
310.833333,141.426716
310.841667,141.418027
310.850000,141.409278
310.858333,141.392266
310.866667,141.379703
310.875000,141.372237
310.883333,141.369043
310.891667,141.361314
310.900000,141.377726
310.908333,141.376467
310.916667,141.381431
310.925000,141.369364
310.933333,141.349198
310.941667,141.351461
310.950000,141.339155
310.958333,141.345045
310.966667,141.348549
310.975000,141.351880
310.983333,141.358820
310.991667,141.342215
311.000000,141.337747
311.008333,141.329201
311.016667,141.328875
311.025000,141.333047
311.033333,141.326002
311.041667,141.330827
311.050000,141.323687
311.058333,141.316061
311.066667,141.320505
311.075000,141.318630
311.083333,141.323522
311.091667,141.329289
311.100000,141.320752
311.108333,141.326530
311.116667,141.328389
311.125000,141.330645
311.133333,141.320505
311.141667,141.322997
311.150000,141.318547
311.158333,141.323957
311.166667,141.320526
311.175000,141.323450
311.183333,141.328928
311.191667,141.314465
311.200000,141.299782
311.208333,141.283890
311.216667,141.277614
311.225000,141.284100
311.233333,141.297602
311.241667,141.294901
311.250000,141.306256
311.258333,141.301478
311.266667,141.304874
311.275000,141.304932
311.283333,141.316067
311.291667,141.330128
311.300000,141.342190
311.308333,141.363395
311.316667,141.366202
311.325000,141.371891
311.333333,141.358147
311.341667,141.367675
311.350000,141.382939
311.358333,141.385353
311.366667,141.395771
311.375000,141.411342
311.383333,141.412576
311.391667,141.402956
311.400000,141.404762
311.408333,141.423019
311.416667,141.434335
311.425000,141.453968
311.433333,141.457147
311.441667,141.477429
311.450000,141.473724
311.458333,141.481434
311.466667,141.474443
311.475000,141.496276
311.483333,141.498692
311.491667,141.518887
311.500000,141.522946
311.508333,141.528355
311.516667,141.537463
311.525000,141.531349
311.533333,141.548288
311.541667,141.553507
311.550000,141.569425
311.558333,141.577307
311.566667,141.583245
311.575000,141.593192
311.583333,141.605761
311.591667,141.618864
311.600000,141.625603
311.608333,141.632319
311.616667,141.639600
311.625000,141.656676
311.633333,141.663345
311.641667,141.674160
311.650000,141.681421
311.658333,141.696606
311.666667,141.704954
311.675000,141.730189
311.683333,141.736919
311.691667,141.753716
311.700000,141.770030
311.708333,141.790046
311.716667,141.805210
311.725000,141.817776
311.733333,141.832864
311.741667,141.845109
311.750000,141.860334
311.758333,141.892687
311.766667,141.897396
311.775000,141.917856
311.783333,141.929265
311.791667,141.934071
311.800000,141.950127
311.808333,141.971196
311.816667,141.993799
311.825000,142.015155
311.833333,142.032639
311.841667,142.045273
311.850000,142.053904
311.858333,142.069651
311.866667,142.084519
311.875000,142.110028
311.883333,142.127455
311.891667,142.137023
311.900000,142.156895
311.908333,142.169793
311.916667,142.190297
311.925000,142.196547
311.933333,142.223751
311.941667,142.251770
311.950000,142.257180
311.958333,142.266012
311.966667,142.273399
311.975000,142.299568
311.983333,142.314602
311.991667,142.345059
312.000000,142.348180
312.008333,142.368222
312.016667,142.377761
312.025000,142.386995
312.033333,142.403496
312.041667,142.424424
312.050000,142.437191
312.058333,142.457314
312.066667,142.477587
312.075000,142.495323
312.083333,142.500770
312.091667,142.519334
312.100000,142.539339
312.108333,142.563903
312.116667,142.582208
312.125000,142.595181
312.133333,142.612383
312.141667,142.616774
312.150000,142.628534
312.158333,142.645916
312.166667,142.658055
312.175000,142.666828
312.183333,142.676119
312.191667,142.695194
312.200000,142.700971
312.208333,142.691689
312.216667,142.694514
312.225000,142.697058
312.233333,142.711951
312.241667,142.733392
312.250000,142.759655
312.258333,142.777713
312.266667,142.792430
312.275000,142.789402
312.283333,142.811239
312.291667,142.813124
312.300000,142.836131
312.308333,142.861540
312.316667,142.868489
312.325000,142.888704
312.333333,142.889068
312.341667,142.891802
312.350000,142.913565
312.358333,142.941418
312.366667,142.958836
312.375000,142.977993
312.383333,142.991258
312.391667,142.991837
312.400000,142.986855
312.408333,142.996320
312.416667,143.010452
312.425000,143.038844
312.433333,143.057268
312.441667,143.063124
312.450000,143.066619
312.458333,143.066408
312.466667,143.061687
312.475000,143.083350
312.483333,143.103935
312.491667,143.121936
312.500000,143.150082
312.508333,143.142633
312.516667,143.151399
312.525000,143.146251
312.533333,143.151811
312.541667,143.167303
312.550000,143.180214
312.558333,143.200444
312.566667,143.201877
312.575000,143.203042
312.583333,143.196148
312.591667,143.200236
312.600000,143.222882
312.608333,143.243960
312.616667,143.279470
312.625000,143.293832
312.633333,143.309693
312.641667,143.332497
312.650000,143.334948
312.658333,143.352659
312.666667,143.378188
312.675000,143.399918
312.683333,143.426518
312.691667,143.454483
312.700000,143.449583
312.708333,143.455434
312.716667,143.445561
312.725000,143.462540
312.733333,143.481166
312.741667,143.490274
312.750000,143.503951
312.758333,143.520150
312.766667,143.510116
312.775000,143.508141
312.783333,143.510889
312.791667,143.529342
312.800000,143.532714
312.808333,143.539239
312.816667,143.545779
312.825000,143.548653
312.833333,143.548344
312.841667,143.551389
312.850000,143.549832
312.858333,143.563596
312.866667,143.579851
312.875000,143.579690
312.883333,143.584412
312.891667,143.584199
312.900000,143.589489
312.908333,143.581370
312.916667,143.598163
312.925000,143.600228
312.933333,143.615305
312.941667,143.600307
312.950000,143.598089
312.958333,143.592490
312.966667,143.587927
312.975000,143.595524
312.983333,143.606368
312.991667,143.612493
313.000000,143.613351
313.008333,143.596186
313.016667,143.579998
313.025000,143.578479
313.033333,143.581371
313.041667,143.583872
313.050000,143.595543
313.058333,143.596877
313.066667,143.587637
313.075000,143.563210
313.083333,143.554086
313.091667,143.550807
313.100000,143.563798
313.108333,143.553906
313.116667,143.568167
313.125000,143.557770
313.133333,143.554234
313.141667,143.541760
313.150000,143.527879
313.158333,143.523335
313.166667,143.526807
313.175000,143.532755
313.183333,143.526397
313.191667,143.518269
313.200000,143.520118
313.208333,143.496652
313.216667,143.490825
313.225000,143.486972
313.233333,143.488150
313.241667,143.489468
313.250000,143.472914
313.258333,143.466155
313.266667,143.463971
313.275000,143.457244
313.283333,143.464257
313.291667,143.461366
