time_s,y_mm
3.658333,197.419462
3.666667,197.413369
3.675000,197.401505
3.683333,197.371453
3.691667,197.362101
3.700000,197.353595
3.708333,197.347444
3.716667,197.341810
3.725000,197.345349
3.733333,197.323376
3.741667,197.311918
3.750000,197.311215
3.758333,197.298035
3.766667,197.270994
3.775000,197.254228
3.783333,197.217757
3.791667,197.185182
3.800000,197.166233
3.808333,197.156003
3.816667,197.146733
3.825000,197.146440
3.833333,197.138748
3.841667,197.124805
3.850000,197.112818
3.858333,197.110377
3.866667,197.117625
3.875000,197.127831
3.883333,197.124115
3.891667,197.132012
3.900000,197.112881
3.908333,197.097198
3.916667,197.086887
3.925000,197.088077
3.933333,197.081792
3.941667,197.086427
3.950000,197.091783
3.958333,197.094676
3.966667,197.081270
3.975000,197.071740
3.983333,197.031697
3.991667,197.017186
4.000000,197.012304
4.008333,197.023405
4.016667,197.029724
4.025000,197.015089
4.033333,196.985247
4.041667,196.954163
4.050000,196.920224
4.058333,196.910000
4.066667,196.908422
4.075000,196.895332
4.083333,196.872588
4.091667,196.827688
4.100000,196.762217
4.108333,196.705349
4.116667,196.682922
4.125000,196.662481
4.133333,196.657662
4.141667,196.644375
4.150000,196.617495
4.158333,196.581660
4.166667,196.557782
4.175000,196.541311
4.183333,196.548057
4.191667,196.557226
4.200000,196.546575
4.208333,196.547485
4.216667,196.521049
4.225000,196.509321
4.233333,196.494361
4.241667,196.497637
4.250000,196.505520
4.258333,196.504862
4.266667,196.500453
4.275000,196.476739
4.283333,196.451772
4.291667,196.443012
4.300000,196.429925
4.308333,196.438515
4.316667,196.421855
4.325000,196.416621
4.333333,196.395045
4.341667,196.385417
4.350000,196.382301
4.358333,196.376041
4.366667,196.382009
4.375000,196.384096
4.383333,196.383621
4.391667,196.359738
4.400000,196.347729
4.408333,196.334676
4.416667,196.326211
4.425000,196.327491
4.433333,196.337804
4.441667,196.337326
4.450000,196.325478
4.458333,196.311634
4.466667,196.295722
4.475000,196.267922
4.483333,196.267037
4.491667,196.264136
4.500000,196.268275
4.508333,196.273726
4.516667,196.266059
4.525000,196.253311
4.533333,196.229606
4.541667,196.208303
4.550000,196.211110
4.558333,196.215724
4.566667,196.216576
4.575000,196.218136
4.583333,196.210549
4.591667,196.201609
4.600000,196.181051
4.608333,196.165339
4.616667,196.152634
4.625000,196.162428
4.633333,196.170007
4.641667,196.168611
4.650000,196.159693
4.658333,196.144555
4.666667,196.136983
4.675000,196.132868
4.683333,196.120221
4.691667,196.117437
4.700000,196.110240
4.708333,196.105679
4.716667,196.102471
4.725000,196.105916
4.733333,196.101871
4.741667,196.103677
4.750000,196.095489
4.758333,196.092960
4.766667,196.071998
4.775000,196.064633
4.783333,196.052853
4.791667,196.046093
4.800000,196.038390
4.808333,196.023198
4.816667,196.008526
4.825000,196.010171
4.833333,196.008216
4.841667,196.016681
4.850000,196.017012
4.858333,196.003387
4.866667,195.992435
4.875000,195.985679
4.883333,195.981483
4.891667,195.994751
4.900000,195.992235
4.908333,195.998447
4.916667,196.001878
4.925000,196.002172
4.933333,196.001214
4.941667,195.992886
4.950000,196.004494
4.958333,195.995838
4.966667,196.003903
4.975000,196.013202
4.983333,196.004623
4.991667,196.003225
5.000000,196.004188
5.008333,196.010763
5.016667,196.001709
5.025000,196.006426
5.033333,196.002402
5.041667,196.009471
5.050000,196.010091
5.058333,195.996987
5.066667,195.981121
5.075000,195.958759
5.083333,195.944444
5.091667,195.936632
5.100000,195.943387
5.108333,195.933080
5.116667,195.939462
5.125000,195.943392
5.133333,195.960727
5.141667,195.962514
5.150000,195.978370
5.158333,195.987786
5.166667,196.003228
5.175000,196.029670
5.183333,196.059384
5.191667,196.064643
5.200000,196.089264
5.208333,196.080868
5.216667,196.089947
5.225000,196.104107
5.233333,196.111126
5.241667,196.141400
5.250000,196.157703
5.258333,196.168794
5.266667,196.165305
5.275000,196.172370
5.283333,196.173386
5.291667,196.187414
5.300000,196.202908
5.308333,196.221687
5.316667,196.253993
5.325000,196.260785
5.333333,196.266161
5.341667,196.256977
5.350000,196.273588
5.358333,196.293389
5.366667,196.321187
5.375000,196.341297
5.383333,196.372700
5.391667,196.380939
5.400000,196.386127
5.408333,196.390664
5.416667,196.404544
5.425000,196.414279
5.433333,196.456897
5.441667,196.474779
5.450000,196.491102
5.458333,196.508830
5.466667,196.522527
5.475000,196.519272
5.483333,196.528959
5.491667,196.546321
5.500000,196.564187
5.508333,196.606157
