time_s,y_mm
4.700000,185.492688
4.708333,185.495319
4.716667,185.515432
4.725000,185.535004
4.733333,185.547135
4.741667,185.553399
4.750000,185.565309
4.758333,185.561071
4.766667,185.574315
4.775000,185.596327
4.783333,185.614444
4.791667,185.633645
4.800000,185.632606
4.808333,185.623640
4.816667,185.625171
4.825000,185.628672
4.833333,185.636936
4.841667,185.654924
4.850000,185.655933
4.858333,185.640717
4.866667,185.630159
4.875000,185.619302
4.883333,185.615423
4.891667,185.611477
4.900000,185.625604
4.908333,185.628038
4.916667,185.620302
4.925000,185.608483
4.933333,185.593347
4.941667,185.583581
4.950000,185.585156
4.958333,185.579541
4.966667,185.588576
4.975000,185.591558
4.983333,185.583104
4.991667,185.564562
5.000000,185.549878
5.008333,185.534063
5.016667,185.524340
5.025000,185.521618
5.033333,185.525114
5.041667,185.525233
5.050000,185.513436
5.058333,185.483610
5.066667,185.453298
5.075000,185.428611
5.083333,185.433085
5.091667,185.425568
5.100000,185.423626
5.108333,185.412379
5.116667,185.376139
5.125000,185.339608
5.133333,185.309743
5.141667,185.286418
5.150000,185.266376
5.158333,185.251322
5.166667,185.220281
5.175000,185.192652
5.183333,185.169730
5.191667,185.148566
5.200000,185.131695
5.208333,185.126950
5.216667,185.116204
5.225000,185.097271
5.233333,185.067598
5.241667,185.055752
5.250000,185.038671
5.258333,185.025713
5.266667,185.005939
5.275000,184.984180
5.283333,184.948922
5.291667,184.921351
5.300000,184.902647
5.308333,184.897566
5.316667,184.905812
5.325000,184.894928
5.333333,184.872647
5.341667,184.836115
5.350000,184.795468
5.358333,184.769362
5.366667,184.746731
5.375000,184.747304
5.383333,184.744397
5.391667,184.728636
5.400000,184.690137
5.408333,184.660436
5.416667,184.631544
5.425000,184.610984
5.433333,184.607586
5.441667,184.589386
5.450000,184.561768
5.458333,184.532523
5.466667,184.493878
5.475000,184.463518
5.483333,184.446038
5.491667,184.430247
5.500000,184.412684
5.508333,184.408208
5.516667,184.378365
5.525000,184.357964
5.533333,184.335190
5.541667,184.311562
5.550000,184.301627
5.558333,184.277795
5.566667,184.270401
5.575000,184.261049
5.583333,184.236840
5.591667,184.210581
5.600000,184.165636
5.608333,184.141820
5.616667,184.123857
5.625000,184.115629
5.633333,184.101798
5.641667,184.074224
5.650000,184.046036
5.658333,184.014196
5.666667,183.991282
5.675000,183.989987
5.683333,183.973886
5.691667,183.971207
5.700000,183.957345
5.708333,183.920927
5.716667,183.886590
5.725000,183.871933
5.733333,183.871199
5.741667,183.869234
5.750000,183.864064
5.758333,183.838106
5.766667,183.810462
5.775000,183.790622
5.783333,183.776499
5.791667,183.766771
5.800000,183.768853
5.808333,183.755173
5.816667,183.727287
5.825000,183.689158
5.833333,183.655980
5.841667,183.633006
5.850000,183.628716
5.858333,183.624522
5.866667,183.614144
5.875000,183.583255
5.883333,183.564567
5.891667,183.537587
5.900000,183.507838
5.908333,183.497218
5.916667,183.485623
5.925000,183.475082
5.933333,183.468065
5.941667,183.442858
5.950000,183.412594
5.958333,183.378320
5.966667,183.343004
