time_s,y_mm
242.983333,182.033198
242.991666,182.010215
243.000000,181.998249
243.008333,181.983409
243.016666,181.980757
243.025000,181.959682
243.033333,181.950850
243.041666,181.932859
243.050000,181.919927
243.058333,181.918367
243.066666,181.908714
243.075000,181.901672
243.083333,181.903210
243.091666,181.871754
243.100000,181.847242
243.108333,181.821599
243.116666,181.807711
243.125000,181.800185
243.133333,181.798262
243.141666,181.789264
243.150000,181.782718
243.158333,181.762521
243.166666,181.730869
243.175000,181.705269
243.183333,181.671490
243.191666,181.641232
243.200000,181.625934
243.208333,181.587669
243.216666,181.564943
243.225000,181.532202
243.233333,181.492065
243.241666,181.465017
243.250000,181.442425
243.258333,181.442395
243.266666,181.426098
243.275000,181.412833
243.283333,181.383577
243.291666,181.377346
243.300000,181.359511
243.308333,181.339649
243.316666,181.324518
243.325000,181.306751
243.333333,181.290280
243.341666,181.262619
243.350000,181.231874
243.358333,181.210551
243.366666,181.190031
243.375000,181.180820
243.383333,181.158929
243.391666,181.138119
243.400000,181.112150
243.408333,181.090734
243.416666,181.073460
243.425000,181.060031
243.433333,181.045144
243.441666,181.038894
243.450000,181.018041
243.458333,181.014308
243.466666,180.997836
243.475000,180.996453
243.483333,180.991094
243.491666,180.987110
243.500000,180.976903
243.508333,180.958776
243.516666,180.932355
243.525000,180.908889
243.533333,180.885696
243.541666,180.866327
243.550000,180.849984
243.558333,180.842129
243.566666,180.827175
243.575000,180.799075
243.583333,180.780752
243.591666,180.752962
243.600000,180.749034
243.608333,180.742637
243.616666,180.737332
243.625000,180.733070
243.633333,180.730091
243.641666,180.704465
243.650000,180.694078
243.658333,180.681298
243.666666,180.664186
243.675000,180.651081
243.683333,180.642873
243.691666,180.624833
243.700000,180.614812
243.708333,180.597392
243.716666,180.576559
243.725000,180.559389
243.733333,180.542118
243.741666,180.533860
243.750000,180.526947
243.758333,180.524711
243.766666,180.509528
243.775000,180.488948
243.783333,180.470691
243.791666,180.447163
243.800000,180.427160
243.808333,180.428074
243.816666,180.419085
243.825000,180.422175
243.833333,180.412464
243.841666,180.383954
243.850000,180.371746
243.858333,180.341536
243.866666,180.334869
243.875000,180.327730
243.883333,180.340707
243.891666,180.321385
243.900000,180.304464
243.908333,180.288261
243.916666,180.277738
243.925000,180.239696
243.933333,180.242232
243.941666,180.230575
243.950000,180.239788
243.958333,180.232304
243.966666,180.198699
243.975000,180.184633
243.983333,180.159899
243.991666,180.147884
244.000000,180.150794
244.008333,180.138585
244.016666,180.135720
244.025000,180.118120
244.033333,180.091356
244.041666,180.072323
244.050000,180.060303
244.058333,180.053484
244.066666,180.038935
244.075000,180.037740
244.083333,180.019016
244.091666,179.995510
244.100000,179.976322
244.108333,179.961409
244.116666,179.958131
244.125000,179.957270
244.133333,179.963004
244.141666,179.944417
244.150000,179.919141
244.158333,179.885907
244.166666,179.857532
244.175000,179.858605
244.183333,179.860664
244.191666,179.863683
244.200000,179.865360
244.208333,179.857486
244.216666,179.834975
244.225000,179.812636
244.233333,179.796996
244.241666,179.768252
244.250000,179.753733
244.258333,179.740533
244.266666,179.713104
244.275000,179.683366
244.283333,179.666718
244.291666,179.641802
244.300000,179.634700
244.308333,179.628371
244.316666,179.619613
244.325000,179.612184
244.333333,179.595094
244.341666,179.588401
244.350000,179.600087
244.358333,179.599808
244.366666,179.579799
244.375000,179.568319
244.383333,179.549357
244.391666,179.530615
244.400000,179.518609
244.408333,179.517019
244.416666,179.521812
244.425000,179.513319
244.433333,179.504021
244.441666,179.482150
244.450000,179.464510
244.458333,179.457552
244.466666,179.456099
244.475000,179.469917
244.483333,179.472678
244.491666,179.465123
244.500000,179.458296
244.508333,179.459381
244.516666,179.448842
244.525000,179.453728
244.533333,179.462606
244.541666,179.464396
244.550000,179.473785
244.558333,179.472319
244.566666,179.471012
244.575000,179.445563
244.583333,179.432873
244.591666,179.426676
244.600000,179.429065
244.608333,179.433463
244.616666,179.438456
244.625000,179.422111
244.633333,179.421816
244.641666,179.409750
244.650000,179.404188
244.658333,179.409749
244.666666,179.412955
244.675000,179.423601
244.683333,179.429074
244.691666,179.424011
244.700000,179.427051
244.708333,179.423338
244.716666,179.423596
244.725000,179.424659
244.733333,179.424952
244.741666,179.425047
244.750000,179.423549
244.758333,179.420681
244.766666,179.409345
244.775000,179.414681
244.783333,179.400772
244.791667,179.398354
244.800000,179.407666
244.808333,179.400870
244.816667,179.400775
244.825000,179.395299
244.833333,179.387487
244.841667,179.398320
244.850000,179.400763
244.858333,179.400959
244.866667,179.401110
244.875000,179.381989
244.883333,179.368706
244.891667,179.382033
244.900000,179.379230
244.908333,179.388262
244.916667,179.395175
244.925000,179.383969
244.933333,179.378309
244.941667,179.374400
244.950000,179.373611
244.958333,179.387382
244.966667,179.390386
244.975000,179.390588
244.983333,179.393122
244.991667,179.387609
245.000000,179.382455
245.008333,179.380096
245.016667,179.380919
245.025000,179.396121
245.033333,179.392298
245.041667,179.397249
245.050000,179.396936
245.058333,179.391729
245.066667,179.377775
245.075000,179.395601
245.083333,179.393970
245.091667,179.407042
245.100000,179.409936
245.108333,179.406143
245.116667,179.395382
245.125000,179.391686
245.133333,179.392987
245.141667,179.401812
245.150000,179.400163
245.158333,179.412844
245.166667,179.417414
245.175000,179.411202
245.183333,179.412606
245.191667,179.401880
245.200000,179.406050
245.208333,179.410066
245.216667,179.408551
245.225000,179.404370
245.233333,179.400311
245.241667,179.394526
245.250000,179.390472
245.258333,179.400442
245.266667,179.399546
245.275000,179.402566
245.283333,179.401491
245.291667,179.402042
245.300000,179.405850
245.308333,179.383160
245.316667,179.377143
245.325000,179.354840
245.333333,179.346024
245.341667,179.342323
245.350000,179.331767
245.358333,179.345473
245.366667,179.356512
245.375000,179.374081
245.383333,179.384084
245.391667,179.385528
245.400000,179.385607
245.408333,179.394708
245.416667,179.405347
245.425000,179.419791
245.433333,179.421046
245.441667,179.437541
245.450000,179.435725
245.458333,179.439155
245.466667,179.434240
245.475000,179.445095
245.483333,179.453280
245.491667,179.477926
245.500000,179.488127
245.508333,179.489287
245.516667,179.501599
245.525000,179.508197
245.533333,179.517632
245.541667,179.543928
245.550000,179.561783
245.558333,179.579331
245.566667,179.591326
245.575000,179.608434
245.583333,179.626557
245.591667,179.659600
245.600000,179.686201
245.608333,179.714839
245.616667,179.722471
245.625000,179.742639
245.633333,179.754281
245.641667,179.774630
